assessment_name,url,remote_testing,adaptive,test_type,fact_sheet_url,fact_sheet_text
SAP Hybris (New),https://www.shl.com/products/product-catalog/view/sap-hybris-new/,True,False,K,https://service.shl.com/docs/SAP Hybris (New).pdf,"Assessment Fact Sheet
Details LanguageRele vant Job RolesOverview
Maximum Number of QuestionsAver age T esting Time (minutes)
Test T ypeAllowed Time (minutes)
Sector
Scor es Reported
O*NET Competencyquestionsminutes
minutes
© 2020 SHL and/or its affiliates. All rights reserved. | Page 1 of 1 www.shl.com
Knowledge, Skills, 
Abilities And 
Competencies 
MeasuredThe following areas are covered:Number of SittingsSAP Hybris
Multi-choice test that measur es the kno wledge of Hybris e xtensions, its ar chitectur e, conﬁgur ation, 
data modelling and management, service layer pr ogramming, cockpit fr ame work and workﬂo ws.
English (US)
Hybris Developer, Application Developer - SAP Hybris, 
Hybris Architect
• SAP Hybris Ar chitectur e 
• SAP Hybris envir onment setup 
• SAP Hybris e xtension 
• Type system and models 
• Management console 
• Import, e xport and Cr on Job 
• Acceler ator module 
• Service layer pr ogramming 
• Cockpit fr ame work2518
30
Multiple Choice - CTT
Information Technology
ERP Softwar e
• Over all Scor e 
• Architectur e and Extensions  
• Data Modeling and Management 
• Frame works and W orkﬂo wsOne"
SAP Materials Management (New),https://www.shl.com/products/product-catalog/view/sap-materials-management-new/,True,False,K,https://service.shl.com/docs/SAP Materials Management (New).pdf,"Assessment Fact Sheet
Details LanguageRele vant Job RolesOverview
Maximum Number of QuestionsAver age T esting Time (minutes)
Test T ypeAllowed Time (minutes)
Sector
Scor es Reported
O*NET Competencyquestionsminutes
minutes
© 2020 SHL and/or its affiliates. All rights reserved. | Page 1 of 1 www.shl.com
Knowledge, Skills, 
Abilities And 
Competencies 
MeasuredThe following areas are covered:Number of SittingsSAP Materials Management
Multi-choice test that measur es the kno wledge of SAP materials management, or ganization units 
integr ation, pur chasing, pricing, r elease pr ocedur e, contr acts, inventory management, invoice 
veriﬁcation, split valuation, account determination and integr ation of materials management with 
other modules.
English (US)
SAP MM - Developer, SAP MM - Consultant
• Structur e and conﬁgur ations 
• Organization units and integr ation 
• Master data 
• Procur ement cycle 
• Pur chasing and pricing 
• Contr acts 
• Release pr ocedur e 
• Subcontr acting and consignment pr ocess 
• Inventory management 
• Perform invoice veriﬁcation 
• Split valuation and account determination1510
15
Multiple Choice - CTT
Software Skills
ERP Softwar e
• Over all Scor e 
• MM and Enterprise  
• MM Pr ocur ement Pr ocess  
• Inventory and Invoice  
• Valuation and Account DeterminationOne"
SAP SD (Sales and Distribution) (New),https://www.shl.com/products/product-catalog/view/sap-sd-sales-and-distribution-new/,True,False,K,https://service.shl.com/docs/SAP SD (Sales and Distribution) (New).pdf,"Assessment Fact Sheet
Details LanguageRele vant Job RolesOverview
Maximum Number of QuestionsAver age T esting Time (minutes)
Test T ypeAllowed Time (minutes)
Sector
Scor es Reported
O*NET Competencyquestionsminutes
minutes
© 2020 SHL and/or its affiliates. All rights reserved. | Page 1 of 1 www.shl.com
Knowledge, Skills, 
Abilities And 
Competencies 
MeasuredThe following areas are covered:Number of SittingsSAP SD (Sales and Distribution)
Multi-choice test that measur es the kno wledge of ERP basics, SAP ar chitectur e, sales, distribution, 
master data, documents, basic functions in sales and distribution, billing pr ocess, or der and delivery 
processing.
English (US)
Application Developer - SAP SD, SAP SD Consultant
• ERP packages and SAP ar chitectur e 
• Sales and distribution 
• Basic settings 
• Account gr oups and ﬁeld selection 
• Document structur e and document contr ol 
• Item category contr ol and schedule line contr ol 
• Billing pr ocess 
• Order and delivery pr ocessing1208
15
Multiple Choice - CTT
Software Skills
ERP Softwar e
• Over all Scor e 
• SAP SD Basics  
• Master Data and Documents  
• Functions and Advanced T opicsOne"
Search Engine Optimization (New),https://www.shl.com/products/product-catalog/view/search-engine-optimization-new/,True,False,K,https://service.shl.com/docs/Search Engine Optimization (New).pdf,"Assessment Fact Sheet
Details LanguageRele vant Job RolesOverview
Maximum Number of QuestionsAver age T esting Time (minutes)
Test T ypeAllowed Time (minutes)
Sector
Scor es Reportedquestionsminutes
minutes
© 2020 SHL and/or its affiliates. All rights reserved. | Page 1 of 1 www.shl.com
Knowledge, Skills, 
Abilities And 
Competencies 
MeasuredThe following areas are covered:Number of SittingsSearch Engine Optimization
Multi-choice test that measur es the kno wledge on the concepts of need of SEO , SEO planning, SEO 
strategies, SEO softwar e, tools and e xchanging links.
English (US)
SEO Specialist, Executive - Search Engine Optimization
• Sear ch engine basics 
• SEO planning 
• Robots, spiders and cr awlers, SEO spamming 
• Keywor ds and incr easing k eywor d success 
• Metatags, URL structur es, tagging website, r ole of links and linking 
• Navigation, inter active elements, using communities to impr ove SEO and types of optimization 
• Dir ectories and sear ch engines, comparing sear ch results, e xchanging links, inter active elements, 
link tr ades 
• SEO softwar e, tools and r esour ces1512
15
Multiple Choice - CTT
Business
• Over all Scor e 
• Basics of SEO  
• SEO Str ategies  
• Maintaining SEOOne"
Selenium (New),https://www.shl.com/products/product-catalog/view/selenium-new/,True,False,K,https://service.shl.com/docs/Selenium (New).pdf,"Assessment Fact Sheet
Details LanguageRele vant Job RolesOverview
Maximum Number of QuestionsAver age T esting Time (minutes)
Test T ypeAllowed Time (minutes)
Sector
Scor es Reported
O*NET Competencyquestionsminutes
minutes
© 2020 SHL and/or its affiliates. All rights reserved. | Page 1 of 1 www.shl.com
Knowledge, Skills, 
Abilities And 
Competencies 
MeasuredThe following areas are covered:Number of SittingsSelenium
Multi-choice test that measur es the kno wledge of Selenium IDE, Selenium RC, Selenium grid, web 
driver, test design consider ations, user e xtensions, fr ame works and object r epository .
English (US)
QA Automation Testing Engineer, Software Testing 
Engineer, QA Engineer, Performance Test Architect, 
Performance Tester, Software Engineer
• Components of Selenium 
• Locators in Selenium 
• Automation testing 
• Selenium IDE 
• IDE commands 
• Web Driver 
• Test Design 
• Results V alidation1210
12
Multiple Choice - CTT
Information Technology
Quality Contr ol Analysis
• Over all Scor e 
• Selenium Basics  
• Selenium IDE  
• WebDriverOne"
Shell Scripting (New),https://www.shl.com/products/product-catalog/view/shell-scripting-new/,True,False,K,https://service.shl.com/docs/Shell Scripting (New).pdf,"Assessment Fact Sheet
Details LanguageRele vant Job RolesOverview
Maximum Number of QuestionsAver age T esting Time (minutes)
Test T ypeAllowed Time (minutes)
Sector
Scor es Reported
O*NET Competencyquestionsminutes
minutes
© 2020 SHL and/or its affiliates. All rights reserved. | Page 1 of 1 www.shl.com
Knowledge, Skills, 
Abilities And 
Competencies 
MeasuredThe following areas are covered:Number of SittingsShell Scripting
Multi-choice test that measur es the kno wledge of Shell scripting to perform oper ations such as ﬁle 
manipulation, pr ogram e xecution and printing te xt.
English (US)
DevOps Engineer - Shell Scripting, Application Support 
Engineer, Linux Administrator
• Scripting basics 
• Shell functionalities 
• Job and pr ocess scheduling 
• Oper ators, variables, functions 
• File pr ocessing and manipulations 
• Dir ectory manipulations 
• Usage of e xpressions, commands and patterns 
• Awk basics and usage 
• Filters and ﬁlter functions1510
15
Multiple Choice - CTT
Information Technology
Programming
• Over all Scor e 
• Basics and Scheduling  
• File & Dir ectory Handling  
• Patterns and FiltersOne"
SHL Verify Interactive - Inductive Reasoning,https://www.shl.com/products/product-catalog/view/shl-verify-interactive-inductive-reasoning/,True,True,"A, S",https://service.shl.com/docs/Product Factsheet Verify Interactive - Inductive_12of15.pdf,"SHL Verify Interactive – Inductive 
Reasoning  
 
Assessment Fact Sheet   
 
Overview  
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
Details   
 
The Verify Interactive suite of assessments, including Inductive Reasoning, is a set of assessments 
designed using mobile -first techno logy. These assessments offer an interactive, business -relevant 
approach to predict workplace performance using engaging, activity -based assessment design that 
can be deployed on any device type, including mobile phones.  
 
Verify Interactive – Inductive Rea soning is an assessment used for job candidates applying to mid - 
to senior level positions that require inductive reasoning ability. Sample tasks for jobs that may 
require inductive reasoning include but are not limited to troubleshooting, creative problem  solving, 
and innovative idea generation. Potential roles that use this ability are Product Development, IT, 
Professional Services, and Management.  
 
The Verify Interactive – Inductive Reasoning test utilizes computer adaptive technology, offering the 
following benefits:  
• Shorter test ing and administration times  
• Ability to offer the test in an unsuper vised setting  
• A more precise score    
Job Family/Title  Verify   
 
 
Allowed Time (minutes)  18 minutes  
 
Maximum Number of Questions  15 questions  
 
Number of Sittin gs One 
 
Designed for Unsupervised Environment  Yes 
 
Question Format  Interactive / Activity -based, Adaptive  
 
Product Category  Ability & Aptitude  
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
© 2018  SHL and/or its affiliates. All rights reserved.  | Page 1 of 2  www.shl.com  
 
 
 
Knowledge,  
Skills, Abilities  
and 
Competencies  
Measured   
 
 
 
Example  
Question   
 
 
 
The Inductive Reasoning assessment measures a candidate ’s ability to identify patterns within pieces 
of information and generate innovative solutions. The test measures the abi lity to infer rules, patterns, 
or sequences and then use that information to predict outcomes. The task presents candidates with 
information presented as shapes and alphanumeric sequences.   
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
© 2018 SHL and/or its affiliates. All rights reserved.  | Page 2 of 2  www.shl.com"
SHL Verify Interactive – Deductive Reasoning,https://www.shl.com/products/product-catalog/view/shl-verify-interactive-deductive-reasoning/,True,True,"A, S",https://service.shl.com/docs/Product Factsheet_Verify Interactive Deductive.pdf,"© 2018 SHL  and/or its affiliates. All rights reserved.  | Page 1 of 2 www.shl.com  
 
SHL Verify Interactive – Deductive 
Reasoning  
Assessment  Fact Sheet  
 
Overview  The Verify Interactive suite of assessments, including Deductive reasoning, is a set of assessments 
designed using mobile -first technology. These assessments offer an interactive, business -relevant 
approach to predict workplace performance using engaging, activity -based assessment design that can 
be deployed on any device type, including mobile phones.  
Verify Interactive – Deductive Reasoning is an assessment used for job candidates applying to mid -
level positions that require deductive reasoning ability. It requires a candidate to use their problem 
solving and reasoning skills, by asking them to evaluate arguments, analyse scenarios, and draw logical 
conclusions.  
The Verify Interactive – Deductive Reasoning test utilizes computer adaptive technology, offe ring the 
following benefits:  
 Shorter testing administration times  
 Ability to offer the test in an unsupervised setting  
 A more precise score  
Job Family/Title  Verify  
   
Details  Allowed Time (minutes)  18 minutes  
Maximum Number of Questions  12 questions  
 Number of Sittings  One 
 Designed for Un supervised  Environment  Yes 
 Question Format  Interactive / Activity -based, Adaptive  
 Product Category  Ability & Aptitude  
 
 
 
© 2018 SHL  and/or its affiliates. All rights reserved.  | Page 2 of 2 www.shl.com  
 
Knowledge, 
Skills, Abilities 
and 
Competencies 
Measured  
 The Deductive Reasoning assessment is designed to measure the ability to draw logical conclusion s 
based on information provided  and complete scenarios using incomplete information. It provides an 
indication of how an individual will perform when asked to develop solutions when presented with 
information and draw sound conclusions from data. This form of reasoning is commonly requi red to 
support work and decision -making in many different  types of jobs at many levels.  
Example 
Question"
SHL Verify Interactive – Numerical Reasoning,https://www.shl.com/products/product-catalog/view/shl-verify-interactive-numerical-reasoning/,True,True,"A, S",https://service.shl.com/docs/Product Factsheet_Verify Interactive Numerical.pdf,"© 2018 SHL  and/or its affiliates. All rights reserved.  | Page 1 of 2 www.shl.com  
 SHL Verify Interactive –  Numerical  
Reasoning  
Assessment  Fact Sheet  
 
Overview  The Verify Interactive suite of assessments, including Numerical  Reasoning, is a set of assessments 
designed using mobile-first technology. These assessments offer an interactive, business -relevant 
approach to predict workplace performance using engaging, activity -based assessment design that can 
be deployed on any devic e type, including mobile phones.  
Verify Interactive –  Numerical Reasoning is an assessment used for job candidates applying to mid-
level positions that require numerical  reasoning ability. Sample tasks for jobs that may require numerical 
reasoning include but are not limited to analysis and interpretation of numerical data ( e.g., budgets & 
costs, trends and margins ). Potential roles that use this ability are Finance, IT, Professional Services, 
Production and Sales.  
The Verify Interactive –  Numerical  Reaso ning test utilizes computer adaptive technology, offering the 
following benefits:  
• Shorter testing administration times  
• Ability to offer the test in an unsupervised setting  
• A more precise score  
Job Family/Title  Verify  
   
Details  Allowed Time (minutes)  18 minutes  
Maximum Number of Questions  10 questions  
 Number of Sittings  One 
 Designed for Unsupervised Environment  Yes 
 Question Format  Interactive / Activity -based, Adaptive  
 Product Category  Ability & Aptitude  
 
 
 
© 2018 SHL  and/or its affiliates. All rights reserved.  | Page 2 of 2 www.shl.com  
 Knowledge, 
Skills, Abilities 
and Competencies Measured  
 The Numerical  Reasoning assessment measures a candidate’s ability to make correct decisions or 
inferences from numerical or statistical data. The test measures the ability to work with numerical data 
in a realistic workplace context.  This task involves utilizing numerical information and problem solving 
skills to create charts, graphs, and fill in spreadsheets.   
Example 
Question"
SHL Verify Interactive G+,https://www.shl.com/products/product-catalog/view/shl-verify-interactive-g/,True,True,A,https://service.shl.com/docs/Verify Interactive G plus Factsheet.pdf,"© 2018 SHL  and/or its affiliates. All rights reserved.  | Page 1 of 2 www.shl.com  
 
SHL Verify Interactive – G+ 
Assessment  Fact Sheet  
 
Overview  The Verify Interactive suite of assessments, including G+, is a set of assessments designed using 
mobile -first technology. These assessments offer an interactive, business -relevant approach to predict 
workplace performance using engaging, activity -based assessment design that can be deployed on any 
device type, including mobile phones.  
SHL Verify Interactive G+ is a test of general cognitive ability that also generates accurate assessments 
of three specific abilities: Deductive Reasoning, Inductive Reasoning, and Numerical Reasoning .  
The Verify Interactive – G+ test utilizes computer adaptive technology, offering the following benefits:  
• Shorter testing administration times  
• Ability to offer the test in an unsupervised setting  
• A more precise score  
Job Family/Title  Verify  
   
Details  Allowed Time (minutes)  36 minutes  
Maximum Number of Questions  24 questions  
 Number of Sittings  One 
 Designed for Un supervised  Environment  Yes 
 Question Format  Interactive / Activity -based, Adaptive  
 Product Category  Ability & Aptitude  
 
 
 
© 2018 SHL  and/or its affiliates. All rights reserved.  | Page 2 of 2 www.shl.com  
 
Knowledge, 
Skills, Abilities 
and 
Competencies 
Measured  
 
 
 
 
 
 
 The candidate will see questions measuring all three abilities. Candidates will receive a score on each 
of the specific abilities as well as a general ability score. This test is appropriate for all job levels, 
however it is most relevant for positions that require cognitive ability across a range of specific skills.  
Example 
Question"
SHL Verify Interactive Numerical Calculation,https://www.shl.com/products/product-catalog/view/shl-verify-interactive-numerical-calculation/,True,True,A,https://service.shl.com/docs/Verify Interactive Numerical Calc Factsheet .pdf,"© 201 9 SHL and/or its affiliates. All rights reserved.  | Page 1 of 2 www.shl.com  
 
SHL Verify Interactive – Numerical 
Calculation  
Assessment  Fact Sheet  
 
Overview  The Verify Interactive suite of assessments, including Numerical Calculation , is a set of assessments 
designed using mobile -first technology. These assessments offer an interactive, business -relevant 
approach to predict workplace performance using engaging, activity -based assessment design that can 
be deployed on any device type, including mobile phones.  
SHL Verify Interactive  - Numerical Calculation  test measures a candidate’s ability to work with numbers 
and use appropriate mathematics in different situations.  
The Verify Interactive  – Numerical Calculation  test utilizes computer adaptive technology, offering the 
following benefits:  
• Shorter testing administration times  
• Ability to offer the test in an unsupervised setting  
• A more precise score  
Job Family/Title  Verify  
   
Details  Allowed Time (minutes)  10 minutes  
Maximum Number of Questions  12 questions  
 Number of Sittings  One 
 Designed for Un supervised  Environment  Yes 
 Question Format  Interactive / Activity -based, Adaptive  
 Product Category  Ability & Aptitude  
 
 
 
© 201 9 SHL and/or its affiliates. All rights reserved.  | Page 2 of 2 www.shl.com  
 
Knowledge, 
Skills, Abilities 
and 
Competencies 
Measured  
 
 
 
 
 
 
 The Verify  Interactive Numerical Calculation  test measures a candidate’s ability to work with numbers 
and use appropriate mathematics in different situations. The Numerical Ability test requires candidates 
to understand order of operations , perform numerical calculations, and identify errors in calculations . 
The Numerical Calculation  test, though  it is adaptive, is ideal  for entry -level jobs that require completing 
simple numerical calculations quickly and accurately .  
Example 
Question"
Siebel Development (New),https://www.shl.com/products/product-catalog/view/siebel-development-new/,True,False,K,https://service.shl.com/docs/Siebel Development (New).pdf,"Assessment Fact Sheet
Details LanguageRele vant Job RolesOverview
Maximum Number of QuestionsAver age T esting Time (minutes)
Test T ypeAllowed Time (minutes)
Sector
Scor es Reportedquestionsminutes
minutes
© 2020 SHL and/or its affiliates. All rights reserved. | Page 1 of 1 www.shl.com
Knowledge, Skills, 
Abilities And 
Competencies 
MeasuredThe following areas are covered:Number of SittingsSiebel Development
Multi-choice test that measur es the kno wledge of Siebel basics, ar chitectur e server administr ation, 
access contr ol, Siebel client and web applications, Siebel models, data mapping, workﬂo w and 
deplo yment.
English (US)
Package Specialist - Siebel, Siebel Developer, Siebel 
Admin, Siebel Consultant
• Siebel client and web application ar chitectur e 
• UI layer and layer conﬁgur ation 
• Access contr ol on data, vie ws and applications 
• Server management, commands, objects and tools 
• Architectur e, ﬁle system, and server 
• Workﬂo ws, workﬂo w pr ocesses and policies 
• Data model and data mapping 
• Assignment and deplo yment manager1208
15
Multiple Choice - CTT
Information Technology
• Over all Scor e 
• Architectur e and Server Management  
• Vie ws, Application and UI  
• Data Model and W orkﬂo wsOne"
Smart Interview Live,https://www.shl.com/products/product-catalog/view/smart-interview-live/,True,False,P,,
Smart Interview Live Coding,https://www.shl.com/products/product-catalog/view/smart-interview-live-coding/,True,False,K,,
Smart Interview On Demand,https://www.shl.com/products/product-catalog/view/smart-interview-on-demand/,True,False,P,,
Social Media (New),https://www.shl.com/products/product-catalog/view/social-media-new/,True,False,K,,
Software Business Analysis,https://www.shl.com/products/product-catalog/view/software-business-analysis/,True,True,K,,
SonarQube (New),https://www.shl.com/products/product-catalog/view/sonarqube-new/,True,False,K,,
Spelling (U.S.) (New),https://www.shl.com/products/product-catalog/view/spelling-u-s-new/,True,False,K,https://service.shl.com/docs/Spelling (U.S.) (New).pdf,"Assessment Fact Sheet
Details LanguageOverview
Maximum Number of Questions
Test T ypeAllowed Time (minutes)
Sector
Scor es Reportedquestionsminutes
© 2020 SHL and/or its affiliates. All rights reserved. | Page 1 of 1 www.shl.com
Number of SittingsSpelling (U.S.)
Multi-choice test that measur es the kno wledge of corr ect spellings in English and the ability to 
identify spelling err ors in sentences.
English (US)
1508
Multiple Choice - CTT
Language and Communication
• Over all Scor e 
• Err or identiﬁcation - W ord 
• Err or identiﬁcation - Sentence  
• Kno wledge of corr ect spellingOne"
Split Screen Typing Test - Form 1,https://www.shl.com/products/product-catalog/view/split-screen-typing-test-form-1/,True,False,"A, K",https://service.shl.com/docs/Fact_Sheet_Split Screen Typing.pdf,"© 2018 SHL  and/or its affiliates. All rights reserved.  | Page 1 of 1 www.shl.com  
 
Split Screen Typing Test  
Assessment Fact Sheet  
Overview  This test measures speed and accuracy in typing text presented on the computer screen. In this 
assessment, the text original is displayed directly above the area in which the test taker must enter the 
response. The test taker will not need a printed original for the evaluation. This test calculates a score 
based on the total number of keystrokes, time taken, and number of errors ma de when typing six 
passages. This Split Screen Typing Test uses the following method to determine the Net Words Per 
Minute score: Net Words Per Minute = ((Gross Words Per Minute * Time Taken) - Total Errors) / Time 
Taken.  
Details  Average Testing Time (minutes)  6 minute time limit (1 minute per question) The 
candidate is not expected to complete each 
passage.  
Maximum Number of Questions  6 questions  
 Number of Sittings  One 
 Designed for Unproctored Environment  Yes 
 Question Format  Typing  
 Product Category  Administrative – Clerical  
 
Knowledge, 
Skills, Abilities 
and 
Competencies 
Measured  
 Measures the typing skills in the following areas:  
 Gross Words Per Minute  
 Net Words Per Minute  
 Total Number of Errors  
 Error Rate"
Spring (New),https://www.shl.com/products/product-catalog/view/spring-new/,True,False,K,https://service.shl.com/docs/Spring (New).pdf,"Assessment Fact Sheet
Details LanguageRele vant Job RolesOverview
Maximum Number of QuestionsAver age T esting Time (minutes)
Test T ypeAllowed Time (minutes)
Sector
Scor es Reported
O*NET Competencyquestionsminutes
minutes
© 2020 SHL and/or its affiliates. All rights reserved. | Page 1 of 1 www.shl.com
Knowledge, Skills, 
Abilities And 
Competencies 
MeasuredThe following areas are covered:Number of SittingsSpring
Multi-choice test that measur es the kno wledge of Spring cor e, AOP, IOC container and tr ansactions.
English (US)
Application Developer, Senior Order Management System 
Consultant, Sterling OMS Developer, Sterling OMS 
Architect
• Basics of Spring and Spring cor e  
• Spring A OP  
• IOC containers  
• Advanced concepts of Spring cor e  
• Transaction management  
• Spring JDBC and ORM  
• Spring MV C  
• Rest webservices API 1209
20
Multiple Choice - CTT
Information Technology
Programming
• Over all Scor e 
• Spring Cor e  
• Spring JDBC and T ransactions  
• Spring MV C and REST W eb ServicesOne"
SQL (New),https://www.shl.com/products/product-catalog/view/sql-new/,True,False,K,https://service.shl.com/docs/SQL (New).pdf,"Assessment Fact Sheet
Details LanguageRele vant Job RolesOverview
Maximum Number of QuestionsAver age T esting Time (minutes)
Test T ypeAllowed Time (minutes)
Sector
Scor es Reported
O*NET Competencyquestionsminutes
minutes
© 2020 SHL and/or its affiliates. All rights reserved. | Page 1 of 1 www.shl.com
Knowledge, Skills, 
Abilities And 
Competencies 
MeasuredThe following areas are covered:Number of SittingsSQL
Multi-choice test that measur es the kno wledge of SQL queries, data manipulation and tr ansaction 
processing.
English (US)
SQL Developer, Programmer Analyst, SQL Data Analyst, 
Database Administrator, Software Engineer, Web 
Developer, Full Stack Developer
• Simple queries 
• Grouping and aggr egation in SQL 
• Filtering and sear ch conditions 
• Advanced data ﬁltering 
• Data integrity 
• Manipulating data 
• Querying multiple tables 
• Subqueries 
• Using set oper ators 
• Creating databases 
• Vie ws 
• Transaction pr ocessing1209
15
Multiple Choice - CTT
Information Technology
Database User Interface and Query Softwar e
• Over all Scor e 
• SQL Basics  
• DML and Joins  
• DDL and T ransaction HandlingOne"
SQL Server (New),https://www.shl.com/products/product-catalog/view/sql-server-new/,True,False,K,https://service.shl.com/docs/SQL Server (New).pdf,"Assessment Fact Sheet
Details LanguageRele vant Job RolesOverview
Maximum Number of QuestionsAver age T esting Time (minutes)
Test T ypeAllowed Time (minutes)
Sector
Scor es Reported
O*NET Competencyquestionsminutes
minutes
© 2020 SHL and/or its affiliates. All rights reserved. | Page 1 of 1 www.shl.com
Knowledge, Skills, 
Abilities And 
Competencies 
MeasuredThe following areas are covered:Number of SittingsSQL Server
Multi-choice test that measur es the kno wledge of basic SQL queries, cr eating and altering tables, 
ﬁltering, gr ouping, aggr egation in SQL and querying multiple tables.
English (US)
SQL Server Developer, SQL Server Database Consultant, 
Analyst - SQL Server
• SQL basic queries 
• Alter and truncate queries 
• Filtering and sear ch conditions  
• Advanced data ﬁltering 
• Grouping and aggr egation in SQL 
• Querying multiple tables1511
15
Multiple Choice - CTT
Information Technology
Database User Interface and Query Softwar e
• Over all Scor e 
• Basic Queries  
• DDL Commands  
• Grouping and Aggr egation  
• JoinsOne"
SQL Server Analysis Services (SSAS) (New),https://www.shl.com/products/product-catalog/view/sql-server-analysis-services-%28ssas%29-%28new%29/,True,False,K,https://service.shl.com/docs/SQL Server Analysis Services (SSAS) (1).pdf,"Assessment Fact Sheet
Details LanguageRele vant Job RolesOverview
Maximum Number of QuestionsAver age T esting Time (minutes)
Test T ypeAllowed Time (minutes)
Sector
Scor es Reportedquestionsminutes
minutes
© 2020 SHL and/or its affiliates. All rights reserved. | Page 1 of 1 www.shl.com
Number of Sittings
O*NET CompetencySQL Server Analysis Services (SSAS)
Multi-choice test that measur es the kno wledge of SSAS database, querying multidimensional 
analysis solutions, cube hier archies, measur es, dimensions, po wer BI, D AX, MD X, tabular model data 
access and security .
English
Big Data Analyst - SSAS, Application Developer, SSAS 
Developer
1208
15
Multiple Choice - CTT
Information Technology
• Over all Scor e 
• SSAS and MD X 
• Cubes and Dimensions 
• Tabular ModelingOne
Database User Interface and Query Softwar e
Knowledge, Skills, 
Abilities And 
Competencies 
MeasuredThe following areas are covered:
 • Designing a SQL server analysis services database 
 • OLAP modeling 
 • Querying multidimensional analysis solutions 
 • Types of deplo yment 
 • Cubes and dimensions 
 • Cube hier archies 
 • Cube measur es and measur e groups and Cube security 
 • Po wer BI and SSAS 
 • Processing SSAS cube 
 • Tabular modeling 
 • Table measur es and hier archies 
 • Data access and security"
SQL Server Integration Services (SSIS) (New),https://www.shl.com/products/product-catalog/view/sql-server-integration-services-ssis-new/,True,False,K,https://service.shl.com/docs/SQL Server Integration Services (SSIS) (New).pdf,"Assessment Fact Sheet
Details LanguageRele vant Job RolesOverview
Maximum Number of QuestionsAver age T esting Time (minutes)
Test T ypeAllowed Time (minutes)
Sector
Scor es Reported
O*NET Competencyquestionsminutes
minutes
© 2020 SHL and/or its affiliates. All rights reserved. | Page 1 of 1 www.shl.com
Knowledge, Skills, 
Abilities And 
Competencies 
MeasuredThe following areas are covered:Number of SittingsSQL Server Integration Services (SSIS)
Multi-choice test that measur es the kno wledge of SSIS ar chitectur e, components, contr ol ﬂo w, data 
ﬂow, transformation, SQL server tasks, SSIS administr ation, debugging, logging, security deplo yment, 
performance, package scheduling, e xecution and conﬁgur ation.
English (US)
SSIS Developer, Application Developer
• Fundamentals and ar chitectur e 
• Components 
• Contr ol ﬂo w 
• Data ﬂo w 
• Transformation 
• SQL server tasks 
• Debugging and err or handling 
• Logging, tr ansaction management and conﬁgur ation 
• Security and deplo yment 
• Performance tuning 
• Package scheduling, e xecution and conﬁgur ation1210
15
Multiple Choice - CTT
Information Technology
Database User Interface and Query Softwar e
• Over all Scor e 
• Architectur e  
• Data Flo w and T asks  
• SSIS Administr ationOne"
SQL Server Reporting Services (SSRS) (New),https://www.shl.com/products/product-catalog/view/sql-server-reporting-services-ssrs-new/,True,False,K,https://service.shl.com/docs/SQL Server Reporting Services (SSRS) (New).pdf,"Assessment Fact Sheet
Details LanguageRele vant Job RolesOverview
Maximum Number of QuestionsAver age T esting Time (minutes)
Test T ypeAllowed Time (minutes)
Sector
Scor es Reported
O*NET Competencyquestionsminutes
minutes
© 2020 SHL and/or its affiliates. All rights reserved. | Page 1 of 1 www.shl.com
Knowledge, Skills, 
Abilities And 
Competencies 
MeasuredThe following areas are covered:Number of SittingsSQL Server Reporting Services (SSRS)
Multi-choice test that measur es the kno wledge of SSRS ar chitectur e, report cr eation, formatting, 
calculations, cr eating matrix r eports and charts, gr ouping, sorting, r eport par ameters, r eport 
management and security .
English (US)
SSRS Developer, Application Developer
• Components and lifecycle 
• Report cr eation 
• Calculations 
• Formatting 
• Creating matrix r eports and charts 
• Grouping and sorting 
• Report par ameters 
• Report management 
• Security 
• Snapshots and subscription 
• Report builder and r eport part1210
15
Multiple Choice - CTT
Information Technology
Database User Interface and Query Softwar e
• Over all Scor e 
• Basics and Ar chitectur e  
• Formatting and Calculations  
• Report Par ameters and Functions  
• Report ManagementOne"
